59,"MORGAN"
59,"PETTUS"
59,"BERRY"
59,"CLARKE"
59,"FLINT"
59,"PERKINS"
59,"TELLER"
59,"PATTERSON"
59,"BULKELEY"
59,"PLATT"
59,"BRANDEGEE"
59,"DUPONT"
59,"ALLEE"
59,"MALLORY"
59,"TALIAFERR"
59,"CLAY"
59,"BACON"
59,"DUBOIS"
59,"HEYBURN"
59,"HOPKINS"
59,"CULLOM"
59,"HEMENWAY"
59,"BEVERIDGE"
59,"DOLLIVER"
59,"ALLISON"
59,"LONG"
59,"BURTON"
59,"BENSON"
59,"CURTIS"
59,"MCCREARY"
59,"BLACKBURN"
59,"FOSTER"
59,"MCENERY"
59,"FRYE"
59,"HALE"
59,"RAYNER"
59,"GORMAN"
59,"WHYTE"
59,"CRANE"
59,"LODGE"
59,"BURROWS"
59,"ALGER"
59,"SMITH"
59,"NELSON"
59,"CLAPP"
59,"MCLAURIN"
59,"MONEY"
59,"WARNER"
59,"STONE"
59,"CLARK"
59,"CARTER"
59,"BURKETT"
59,"MILLARD"
59,"NEWLANDS"
59,"NIXON"
59,"BURNHAM"
59,"GALLINGER"
59,"KEAN"
59,"DRYDEN"
59,"PLATT"
59,"DEPEW"
59,"OVERMAN"
59,"SIMMONS"
59,"HANSBROUG"
59,"MCCUMBER"
59,"FORAKER"
59,"DICK"
59,"FULTON"
59,"MITCHELL"
59,"MULKEY"
59,"GEARIN"
59,"PENROSE"
59,"KNOX"
59,"WETMORE"
59,"ALDRICH"
59,"TILLMAN"
59,"LATIMER"
59,"KITTREDGE"
59,"GAMBLE"
59,"CARMACK"
59,"BATE"
59,"FRAZIER"
59,"BAILEY"
59,"CULBERSON"
59,"SUTHERLAN"
59,"SMOOT"
59,"PROCTOR"
59,"DILLINGHA"
59,"MARTIN"
59,"DANIEL"
59,"PILES"
59,"ANKENY"
59,"ELKINS"
59,"SCOTT"
59,"LAFOLLETT"
59,"SPOONER"
59,"CLARK"
59,"WARREN"
60,"PETTUS, E"
60,"MORGAN, J"
60,"BANKHEAD"
60,"JOHNSTON"
60,"CLARKE, J"
60,"DAVIS, J."
60,"FLINT, F."
60,"PERKINS,"
60,"TELLER, H"
60,"GUGGENHEI"
60,"BRANDEGEE"
60,"BULKELEY"
60,"RICHARDSO"
60,"DUPONT, H"
60,"TALIAFERR"
60,"MALLORY,"
60,"BRYAN, W."
60,"MILTON, W"
60,"BACON, A."
60,"CLAY, A.S"
60,"BORAH, W."
60,"HEYBURN,"
60,"HOPKINS,"
60,"CULLOM, S"
60,"HEMENWAY"
60,"BEVERIDGE"
60,"DOLLIVER"
60,"ALLISON,"
60,"CUMMINS,"
60,"LONG, C.I"
60,"CURTIS, C"
60,"MCCREARY"
60,"PAYNTER,"
60,"MCENERY,"
60,"FOSTER, M"
60,"FRYE, W.P"
60,"HALE, E."
60,"RAYNER, I"
60,"WHYTE, W."
60,"SMITH, J."
60,"CRANE, W."
60,"LODGE, H."
60,"BURROWS,"
60,"SMITH, W."
60,"CLAPP, M."
60,"NELSON, K"
60,"MONEY, H."
60,"MCLAURIN"
60,"WARNER, W"
60,"STONE, W."
60,"DIXON, J."
60,"CARTER, T"
60,"BROWN, N."
60,"BURKETT,"
60,"NIXON, G."
60,"NEWLANDS"
60,"GALLINGER"
60,"BURNHAM,"
60,"KEAN, J."
60,"BRIGGS, F"
60,"PLATT, T."
60,"DEPEW, C."
60,"SIMMONS,"
60,"OVERMAN,"
60,"HANSBROUG"
60,"MCCUMBER"
60,"DICK, C.W"
60,"FORAKER,"
60,"GORE, T.P"
60,"OWEN, R.L"
60,"BOURNE, J"
60,"FULTON, C"
60,"PENROSE,"
60,"KNOX, P.C"
60,"ALDRICH,"
60,"WETMORE,"
60,"TILLMAN,"
60,"LATIMER,"
60,"GARY, F.B"
60,"KITTREDGE"
60,"GAMBLE, R"
60,"TAYLOR, R"
60,"FRAZIER,"
60,"CULBERSON"
60,"BAILEY, J"
60,"SUTHERLAN"
60,"SMOOT, R."
60,"DILLINGHA"
60,"PROCTOR,"
60,"STEWART,"
60,"PAGE, C.S"
60,"DANIEL, J"
60,"MARTIN, T"
60,"PILES, S."
60,"ANKENY, L"
60,"ELKINS, S"
60,"SCOTT, N."
60,"LAFOLLETT"
60,"SPOONER,"
60,"STEPHENSO"
60,"CLARK, C."
60,"WARREN, F"
61,"JOHNSTON"
61,"BANKHEAD"
61,"CLARKE, J"
61,"DAVIS, J."
61,"FLINT, F."
61,"PERKINS,"
61,"HUGHES, C"
61,"GUGGENHEI"
61,"BRANDEGEE"
61,"BULKELEY"
61,"DUPONT, H"
61,"RICHARDSO"
61,"FLETCHER"
61,"TALIAFERR"
61,"BACON, A."
61,"CLAY, A.S"
61,"TERRELL,"
61,"BORAH, W."
61,"HEYBURN,"
61,"CULLOM, S"
61,"LORIMER,"
61,"SHIVELY,"
61,"BEVERIDGE"
61,"CUMMINS,"
61,"DOLLIVER"
61,"YOUNG, L."
61,"CURTIS, C"
61,"BRISTOW,"
61,"BRADLEY,"
61,"PAYNTER,"
61,"FOSTER, M"
61,"MCENERY,"
61,"THORNTON"
61,"HALE, E."
61,"FRYE, W.P"
61,"SMITH, J."
61,"RAYNER, I"
61,"LODGE, H."
61,"CRANE, W."
61,"SMITH, W."
61,"BURROWS,"
61,"CLAPP, M."
61,"NELSON, K"
61,"MONEY, H."
61,"MCLAURIN"
61,"GORDON, J"
61,"PERCY, L."
61,"WARNER, W"
61,"STONE, W."
61,"CARTER, T"
61,"DIXON, J."
61,"BURKETT,"
61,"BROWN, N."
61,"NEWLANDS"
61,"NIXON, G."
61,"GALLINGER"
61,"BURNHAM,"
61,"BRIGGS, F"
61,"KEAN, J."
61,"ROOT, E."
61,"DEPEW, C."
61,"OVERMAN,"
61,"SIMMONS,"
61,"MCCUMBER"
61,"JOHNSON,"
61,"THOMPSON"
61,"PURCELL,"
61,"GRONNA, A"
61,"DICK, C.W"
61,"BURTON, T"
61,"GORE, T.P"
61,"OWEN, R.L"
61,"CHAMBERLA"
61,"BOURNE, J"
61,"OLIVER, G"
61,"PENROSE,"
61,"WETMORE,"
61,"ALDRICH,"
61,"TILLMAN,"
61,"SMITH, E."
61,"CRAWFORD"
61,"GAMBLE, R"
61,"FRAZIER,"
61,"TAYLOR, R"
61,"BAILEY, J"
61,"CULBERSON"
61,"SUTHERLAN"
61,"SMOOT, R."
61,"PAGE, C.S"
61,"DILLINGHA"
61,"MARTIN, T"
61,"DANIEL, J"
61,"SWANSON,"
61,"JONES, W."
61,"PILES, S."
61,"SCOTT, N."
61,"ELKINS, S"
61,"ELKINS, D"
61,"WATSON, C"
61,"LAFOLLETT"
61,"STEPHENSO"
61,"CLARK, C."
61,"WARREN, F"
62,"BANKHEAD"
62,"JOHNSTON"
62,"SMITH, M."
62,"ASHURST,"
62,"CLARKE, J"
62,"DAVIS, J."
62,"HEISKELL"
62,"KAVANAUGH"
62,"PERKINS,"
62,"WORKS, J."
62,"GUGGENHEI"
62,"THOMAS, C"
62,"BRANDEGEE"
62,"MCLEAN, G"
62,"RICHARDSO"
62,"DUPONT, H"
62,"BRYAN, N."
62,"FLETCHER"
62,"BACON, A."
62,"TERRELL,"
62,"SMITH, H."
62,"BORAH, W."
62,"HEYBURN,"
62,"PERKY, K."
62,"BRADY, J."
62,"CULLOM, S"
62,"LORIMER,"
62,"SHIVELY,"
62,"KERN, J.W"
62,"CUMMINS,"
62,"YOUNG, L."
62,"KENYON, W"
62,"BRISTOW,"
62,"CURTIS, C"
62,"PAYNTER,"
62,"BRADLEY,"
62,"FOSTER, M"
62,"THORNTON"
62,"JOHNSON,"
62,"FRYE, W.P"
62,"GARDNER,"
62,"SMITH, J."
62,"RAYNER, I"
62,"JACKSON,"
62,"CRANE, W."
62,"LODGE, H."
62,"SMITH, W."
62,"TOWNSEND"
62,"NELSON, K"
62,"CLAPP, M."
62,"PERCY, L."
62,"WILLIAMS"
62,"STONE, W."
62,"REED, J.A"
62,"MYERS, H."
62,"DIXON, J."
62,"BROWN, N."
62,"HITCHCOCK"
62,"NIXON, G."
62,"NEWLANDS"
62,"MASSEY, W"
62,"PITTMAN,"
62,"GALLINGER"
62,"BURNHAM,"
62,"BRIGGS, F"
62,"MARTINE,"
62,"CATRON, T"
62,"FALL, A.B"
62,"O'GORMAN"
62,"ROOT, E."
62,"OVERMAN,"
62,"SIMMONS,"
62,"GRONNA, A"
62,"MCCUMBER"
62,"BURTON, T"
62,"POMERENE"
62,"GORE, T.P"
62,"OWEN, R.L"
62,"BOURNE, J"
62,"CHAMBERLA"
62,"PENROSE,"
62,"OLIVER, G"
62,"WETMORE,"
62,"LIPPITT,"
62,"SMITH, E."
62,"TILLMAN,"
62,"CRAWFORD"
62,"GAMBLE, R"
62,"LEA, L."
62,"TAYLOR, R"
62,"SANDERS,"
62,"WEBB, W.R"
62,"CULBERSON"
62,"BAILEY, J"
62,"JOHNSTON"
62,"SHEPPARD"
62,"SMOOT, R."
62,"SUTHERLAN"
62,"PAGE, C.S"
62,"DILLINGHA"
62,"SWANSON,"
62,"MARTIN, T"
62,"JONES, W."
62,"POINDEXTE"
62,"CHILTON,"
62,"WATSON, C"
62,"STEPHENSO"
62,"LAFOLLETT"
62,"WARREN, F"
62,"CLARK, C."
63,"BANKHEAD"
63,"JOHNSTON"
63,"WHITE, E."
63,"ASHURST,"
63,"SMITH, M."
63,"ROBINSON"
63,"CLARKE, J"
63,"PERKINS,"
63,"WORKS, J."
63,"THOMAS, C"
63,"SHAFROTH"
63,"BRANDEGEE"
63,"MCLEAN, G"
63,"SAULSBURY"
63,"DUPONT, H"
63,"FLETCHER"
63,"BRYAN, N."
63,"SMITH, H."
63,"BACON, A."
63,"WEST, W.S"
63,"HARDWICK"
63,"BORAH, W."
63,"BRADY, J."
63,"LEWIS, J."
63,"SHERMAN,"
63,"KERN, J.W"
63,"SHIVELY,"
63,"CUMMINS,"
63,"KENYON, W"
63,"THOMPSON"
63,"BRISTOW,"
63,"JAMES, O."
63,"BRADLEY,"
63,"CAMDEN, J"
63,"THORNTON"
63,"RANSDELL"
63,"BURLEIGH"
63,"JOHNSON,"
63,"SMITH, J."
63,"JACKSON,"
63,"LEE, B."
63,"WEEKS, J."
63,"LODGE, H."
63,"TOWNSEND"
63,"SMITH, W."
63,"CLAPP, M."
63,"NELSON, K"
63,"WILLIAMS"
63,"VARDAMAN"
63,"STONE, W."
63,"REED, J.A"
63,"WALSH, T."
63,"MYERS, H."
63,"HITCHCOCK"
63,"NORRIS, G"
63,"NEWLANDS"
63,"PITTMAN,"
63,"HOLLIS, H"
63,"GALLINGER"
63,"HUGHES, W"
63,"MARTINE,"
63,"CATRON, T"
63,"FALL, A.B"
63,"ROOT, E."
63,"O'GORMAN"
63,"SIMMONS,"
63,"OVERMAN,"
63,"GRONNA, A"
63,"MCCUMBER"
63,"BURTON, T"
63,"POMERENE"
63,"OWEN, R.L"
63,"GORE, T.P"
63,"CHAMBERLA"
63,"LANE, H."
63,"PENROSE,"
63,"OLIVER, G"
63,"LIPPITT,"
63,"COLT, L.B"
63,"SMITH, E."
63,"TILLMAN,"
63,"CRAWFORD"
63,"STERLING"
63,"LEA, L."
63,"SHIELDS,"
63,"SHEPPARD"
63,"CULBERSON"
63,"SUTHERLAN"
63,"SMOOT, R."
63,"PAGE, C.S"
63,"DILLINGHA"
